                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2144,                 1.6693,                 1.2701,                0.64925,                0.52592,                0.61308,                0.45412,                 1.0823,                 1.1186,                 1.1246,               8.33e-06,               8.33e-06,               8.33e-06
